component_id,lot_id,device_type,parameter,time_hours,value,unit,temperature_c,voltage_v,spec_min,spec_max,label,data_origin
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.759281,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.914018,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C003,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.20013,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.807171,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,9.984183,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.251837,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.594779,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.190031,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.058957,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.483668,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C004,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.716806,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.984686,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.169927,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.453823,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.778821,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.885178,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.966558,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.111256,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C005,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.439466,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.764808,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.629323,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,11.090601,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,11.340664,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.852839,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.945965,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.112181,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C006,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.406224,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.545601,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.798555,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.835516,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.806853,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.066693,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.206723,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.327569,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C007,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.64579,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.771149,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.023797,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.304642,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.811502,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.248216,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.353542,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.382689,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C008,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.738804,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.760326,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.86668,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.829713,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,11.086667,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.307254,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.420355,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.810044,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C009,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.069154,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.489908,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,9.611217,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.239753,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.806632,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.428653,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.344255,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.611518,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C010,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.731476,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.095643,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.104386,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.214945,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.555939,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.559523,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.536249,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.856718,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C011,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.8751,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.866096,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.618681,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.724453,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.749059,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.682077,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.600357,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.728741,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C012,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.817792,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.436456,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.481628,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,11.767141,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,13.296105,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.139962,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.449119,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.767133,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C013,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,7.309405,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.840319,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.041245,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,9.752071,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.0426,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.627382,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.798634,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,5.015208,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C014,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.374752,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,11.307722,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,11.519683,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,12.741971,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,14.144018,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.488941,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.785112,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,6.280597,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C015,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,7.857991,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,11.290519,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,11.574774,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,13.09598,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,14.71268,uA,125.0,3.3,0.0,50.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.732418,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.371341,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,6.138223,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C016,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,7.883017,uA,125.0,3.3,0.0,20.0,defective,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.165826,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.387424,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.048965,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.378732,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.276949,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.382939,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.306702,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C017,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.083637,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.258014,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.13392,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.428506,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.831346,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,3.641839,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,3.752528,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.099145,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C018,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.237491,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,11.167615,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,11.047656,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,11.711365,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,12.246729,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.515321,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.487916,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.878815,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C019,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,5.367544,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.800495,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,9.856545,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.215021,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.363949,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.535964,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.410732,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.623793,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C020,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.772158,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,9.451958,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,9.335928,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,9.563802,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,9.98821,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.4749,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.441056,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,96,4.32437,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C021,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,168,4.439715,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C022,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,0,10.308403,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C022,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,24,10.258767,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C022,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,96,10.319788,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C022,LOT-05,SYNTH-SPACE-ASIC-A,Iddq,168,10.150895,uA,125.0,3.3,0.0,50.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C022,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,0,4.328538,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
L05-C022,LOT-05,SYNTH-SPACE-ASIC-A,LeakageCurrent,24,4.337642,uA,125.0,3.3,0.0,20.0,healthy,SYNTHETIC_DEMONSTRATION_ONLY
